Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"1741985000","177000","3282","414.2"
"1742195000","177000","3282","414.2"
"1742602000","177000","3282","414.6"
"1742870000","177000","3282","414.6"
"1743081000","177000","3282","414.9"
"1743290000","177000","3282","414.9"
"1743501000","177000","3282","414.9"
"1743908000","177100","3282","415.3"
"1744176000","177100","3282","415.3"
"1744385000","177100","3282","415.7"
"1744595000","177100","3282","415.7"
"1744805000","177100","3282","415.7"
"1745213000","177100","3282","416.0"
"1745481000","177100","3282","416.0"
"1745690000","177100","3282","416.4"
"1745900000","177100","3282","416.4"
"1746111000","177100","3282","416.4"
"1746518000","177100","3282","416.8"
"1746786000","177100","3282","416.8"
"1746996000","177100","3282","417.2"
"1747211000","177100","3282","417.2"
"1747422000","177100","3282","417.2"
"1747829000","177100","3282","417.5"
"1748097000","177100","3282","417.5"
"1748307000","177100","3282","417.9"
"1748517000","177100","3282","417.9"
"1748727000","177100","3282","417.9"
"1749134000","177100","3282","418.3"
"1749402000","177100","3282","418.3"
"1749611000","177100","3282","418.6"
"1749821000","177100","3282","418.6"
"1750031000","177100","3282","418.6"
"1750439000","177100","3282","419.0"
"1750707000","177100","3282","419.0"
"1750917000","177100","3282","419.4"
"1751127000","177100","3282","419.4"
"1751338000","177100","3282","419.4"
"1751745000","177100","3281","419.7"
"1752012000","177100","3281","419.7"
"1752221000","177100","3281","420.1"
"1752430000","177100","3281","420.1"
"1752641000","177100","3281","420.1"
"1753049000","177100","3282","420.5"
"1753317000","177100","3281","420.5"
"1753527000","177100","3281","420.9"
"1753737000","177100","3281","420.9"
"1753946000","177100","3281","420.9"
"1754353000","177100","3281","421.2"
"1754621000","177100","3281","421.2"
"1754830000","177100","3281","421.6"
"1755040000","177100","3281","421.6"
"1755250000","177100","3281","421.6"
"1755658000","177100","3281","422.0"
"1755926000","177100","3281","422.3"
"1756137000","177100","3281","422.3"
"1756346000","177100","3281","422.3"
"1756558000","177100","3282","422.7"
"1756965000","177100","3282","422.7"
"1757237000","177100","3282","423.1"
"1757448000","177100","3282","423.1"
"1757657000","177100","3282","423.1"
"1757868000","177100","3282","423.5"
"1758275000","177100","3282","423.5"
"1758543000","177100","3282","423.8"
"1758753000","177100","3282","423.8"
"1758963000","177100","3282","424.2"
"1759173000","177100","3282","424.2"
"1759580000","177100","3282","424.6"
"1759847000","177100","3282","424.6"
"1760057000","177100","3282","424.6"
"1760268000","177100","3282","424.9"
"1760477000","177100","3282","424.9"
"1760885000","177100","3282","425.3"
"1761153000","177100","3282","425.3"
"1761363000","177100","3282","425.3"
"1761573000","177100","3282","425.7"
"1761783000","177100","3282","425.7"
"1762190000","177100","3282","426.1"
"1762458000","177100","3282","426.1"
"1762668000","177100","3282","426.4"
"1762877000","177100","3282","426.4"
"1763087000","177100","3282","426.4"
"1763495000","177100","3282","426.8"
"1763763000","177100","3282","426.8"
"1763973000","177100","3282","427.2"
"1764183000","177100","3282","427.2"
"1764392000","177100","3282","427.2"
"1764800000","177100","3282","427.5"
"1765067000","177100","3282","427.5"
"1765277000","177100","3282","427.9"
"1765486000","177100","3282","427.9"
"1765696000","177100","3282","427.9"
"1766163000","177100","3282","428.3"
"1766373000","177100","3282","428.3"
"1766583000","177100","3282","428.6"
"1766793000","177100","3282","428.6"
"1767002000","177100","3282","428.6"
"1767415000","177100","3282","429.0"
"1767683000","177100","3282","429.0"
"1767893000","177100","3282","429.4"
"1768102000","177100","3282","429.4"
"1768313000","177100","3282","429.4"
"1768720000","177100","3282","429.7"
"1768988000","177100","3282","429.7"
"1769198000","177100","3282","430.1"
"1769409000","177100","3282","430.1"
"1769618000","177100","3282","430.1"
"1770026000","177100","3282","430.5"
"1770293000","177100","3282","430.5"
"1770503000","177100","3282","430.9"
"1770713000","177100","3282","430.9"
"1770928000","177100","3282","430.9"
"1771335000","177100","3282","431.2"
"1771603000","177100","3282","431.2"
"1771814000","177100","3282","431.6"
"1772025000","177100","3282","431.6"
"1772234000","177100","3282","431.6"
"1772641000","177100","3282","432.0"
"1772909000","177100","3282","432.0"
"1773119000","177100","3282","432.3"
"1773329000","177100","3282","432.3"
"1773539000","177100","3282","432.3"
"1773947000","177100","3282","432.7"
"1774215000","177100","3282","432.7"
"1774425000","177100","3282","433.1"
"1774636000","177100","3282","433.1"
"1774846000","177100","3282","433.1"
"1775252000","177100","3282","433.4"
"1775520000","177100","3282","433.4"
"1775728000","177100","3282","433.8"
"1775939000","177100","3282","433.8"
"1776149000","177100","3282","433.8"
"1776557000","177100","3282","434.2"
"1776825000","177100","3282","434.2"
"1777035000","177100","3282","434.6"
"1777250000","177100","3282","434.6"
"1777461000","177100","3282","434.6"
"1777869000","177100","3282","434.9"
"1778137000","177100","3282","435.3"
"1778347000","177100","3282","435.3"
"1778558000","177100","3282","435.3"
"1778767000","177100","3282","435.7"
"1779174000","177100","3282","435.7"
"1779441000","177100","3282","436.0"
"1779652000","177100","3282","436.0"
"1779862000","177100","3282","436.0"
"1780072000","177100","3282","436.4"
"1780479000","177100","3282","436.4"
"1780747000","177100","3282","436.8"
"1780957000","177100","3282","436.8"
"1781167000","177100","3282","437.2"
"1781376000","177100","3282","437.2"
"1781785000","177100","3282","437.5"
"1782053000","177100","3282","437.5"
"1782263000","177100","3282","437.5"
"1782473000","177100","3282","437.9"
"1782682000","177100","3282","437.9"
"1783089000","177100","3282","438.3"
"1783356000","177100","3283","438.3"
"1783567000","177100","3283","438.3"
"1783777000","177100","3283","438.6"
"1783987000","177100","3283","438.6"
"1784395000","177100","3283","439.0"
"1784663000","177100","3283","439.0"
"1784873000","177100","3283","439.4"
"1785082000","177100","3283","439.4"
"1785292000","177100","3283","439.4"
"1785700000","177100","3283","439.8"
"1785967000","177100","3283","439.8"
"1786177000","177100","3283","440.1"
"1786387000","177100","3283","440.1"
"1786597000","177100","3283","440.1"
"1787005000","177100","3283","440.5"
"1787279000","177100","3283","440.5"
"1787489000","177100","3283","440.9"
"1787699000","177100","3283","440.9"
"1787909000","177100","3283","440.9"
"1788316000","177100","3283","441.2"
"1788583000","177100","3283","441.2"
"1788793000","177100","3283","441.6"
"1789003000","177100","3283","441.6"
"1789214000","177100","3283","441.6"
"1789621000","177100","3283","442.0"
"1789889000","177100","3283","442.0"
"1790099000","177100","3283","442.3"
"1790308000","177100","3283","442.3"
"1790519000","177100","3283","442.3"
"1790926000","177100","3283","442.7"
"1791193000","177100","3283","442.7"
"1791403000","177100","3283","443.1"
"1791614000","177100","3283","443.1"
"1791823000","177100","3283","443.1"
"1792231000","177100","3283","443.4"
"1792499000","177100","3283","443.4"
"1792710000","177100","3283","443.8"
"1792921000","177100","3283","443.8"
"1793130000","177100","3283","443.8"
"1793537000","177100","3283","444.2"
"1793804000","177100","3283","444.2"
"1794014000","177100","3284","444.6"
"1794225000","177100","3284","444.6"
"1794434000","177100","3283","444.6"
"1794842000","177100","3283","444.9"
"1795110000","177100","3283","444.9"
"1795321000","177100","3283","445.3"
"1795530000","177100","3283","445.3"
"1795740000","177100","3283","445.3"
"1796149000","177100","3283","445.7"
"1796416000","177100","3283","445.7"
"1796627000","177100","3283","446.0"
"1796837000","177100","3283","446.0"
"1797047000","177100","3283","446.0"
"1797460000","177100","3283","446.4"
"1797728000","177100","3283","446.4"
"1797937000","177100","3283","446.8"
"1798147000","177100","3283","446.8"
"1798357000","177100","3283","446.8"
"1798765000","177100","3283","447.1"
"1799033000","177100","3283","447.1"
"1799242000","177100","3283","447.5"
"1799452000","177100","3283","447.5"
"1799662000","177100","3283","447.5"
"1800070000","177100","3283","447.9"
"1800338000","177100","3283","448.3"
"1800547000","177100","3283","448.3"
"1800758000","177100","3283","448.3"
"1800969000","177100","3283","448.6"
"1801376000","177100","3283","448.6"
"1801644000","177100","3284","449.0"
"1801854000","177100","3283","449.0"
"1802064000","177100","3283","449.0"
"1802273000","177100","3284","449.4"
"1802681000","177100","3283","449.4"
"1802948000","177100","3283","449.7"
"1803158000","177100","3283","449.7"
"1803368000","177100","3283","450.1"
"1803578000","177100","3284","450.1"
"1803986000","177100","3284","450.5"
"1804254000","177100","3284","450.5"
"1804464000","177100","3284","450.5"
"1804674000","177100","3284","450.9"
"1804884000","177100","3284","450.9"
"1805291000","177100","3284","451.2"
"1805559000","177100","3284","451.2"
"1805769000","177100","3283","451.2"
"1805978000","177100","3283","451.6"
"1806190000","177100","3283","451.6"
"1806596000","177100","3283","452.0"
"1806864000","177100","3283","452.0"
"1807079000","177100","3283","452.4"
"1807289000","177100","3283","452.4"
"1807499000","177100","3283","452.4"
"1807907000","177100","3283","452.7"
"1808175000","177100","3283","452.7"
"1808385000","177100","3283","453.1"
"1808595000","177100","3283","453.1"
"1808804000","177100","3283","453.1"
"1809269000","177100","3283","453.5"
"1809479000","177100","3283","453.5"
"1809688000","177100","3283","453.8"
"1809898000","177100","3283","453.8"
"1810109000","177100","3283","453.8"
"1810574000","177100","3283","454.2"
"1810785000","177100","3283","454.2"
"1810995000","177100","3283","454.6"
"1811205000","177100","3283","454.6"
"1811415000","177100","3283","454.6"
"1811822000","177100","3283","454.9"
"1812089000","177100","3283","454.9"
"1812298000","177100","3283","455.3"
"1812508000","177100","3283","455.3"
"1812718000","177100","3283","455.3"
"1813130000","177100","3283","455.7"
"1813398000","177100","3283","455.7"
"1813609000","177100","3283","456.1"
"1813818000","177100","3283","456.1"
"1814028000","177100","3282","456.1"
"1814435000","177100","3283","456.4"
"1814703000","177100","3282","456.4"
"1814912000","177100","3282","456.8"
"1815122000","177100","3283","456.8"
"1815331000","177100","3282","456.8"
"1815739000","177100","3283","457.2"
"1816007000","177100","3282","457.2"
"1816218000","177100","3283","457.5"
"1816428000","177100","3282","457.5"
"1816638000","177100","3282","457.5"
"1817045000","177100","3282","457.9"
"1817318000","177100","3282","457.9"
"1817528000","177100","3282","458.3"
"1817737000","177100","3282","458.3"
"1817948000","177100","3282","458.3"
"1818355000","177100","3282","458.6"
"1818624000","177100","3282","458.6"
"1818834000","177100","3282","459.0"
"1819043000","177100","3282","459.0"
"1819254000","177100","3283","459.0"
"1819719000","177100","3283","459.4"
"1819929000","177100","3282","459.4"
"1820138000","177100","3282","459.7"
"1820348000","177100","3282","459.7"
"1820559000","177100","3283","459.7"
"1820967000","177100","3283","460.1"
"1821235000","177100","3283","460.5"
"1821445000","177100","3283","460.5"
"1821655000","177100","3283","460.5"
"1821865000","177100","3283","460.9"
"1822273000","177100","3283","460.9"
"1822540000","177100","3283","461.2"
"1822751000","177100","3283","461.2"
"1822961000","177100","3282","461.2"
"1823171000","177000","3283","461.6"
"1823579000","177000","3282","461.6"
"1823847000","177000","3283","462.0"
"1824057000","177000","3282","462.0"
"1824266000","177000","3283","462.4"
"1824476000","177000","3283","462.4"
"1824883000","177000","3283","462.7"
"1825150000","177000","3283","462.7"
"1825360000","177000","3283","462.7"
"1825571000","177000","3283","463.1"
"1825781000","177000","3283","463.1"
"1826188000","177000","3283","463.5"
"1826456000","177000","3283","463.5"
"1826665000","177000","3283","463.5"
"1826874000","177000","3283","463.8"
"1827090000","177000","3283","463.8"
"1827498000","177000","3283","464.2"
"1827765000","177000","3283","464.2"
"1827975000","177000","3283","464.6"
"1828186000","177000","3283","464.6"
"1828396000","177000","3283","464.6"
"1828805000","177000","3283","464.9"
"1829073000","177000","3283","464.9"
"1829283000","177000","3283","465.3"
"1829493000","177000","3283","465.3"
"1829702000","177000","3283","465.3"
"1830109000","177000","3283","465.7"
"1830377000","177000","3283","465.7"
"1830585000","177000","3283","466.1"
"1830796000","177000","3283","466.1"
"1831006000","177000","3283","466.1"
"1831414000","177000","3283","466.4"
"1831681000","177000","3283","466.4"
"1831893000","177000","3283","466.8"
"1832102000","177000","3283","466.8"
"1832313000","177000","3283","466.8"
"1832778000","177000","3283","467.2"
"1832988000","177000","3283","467.2"
"1833198000","177000","3283","467.5"
"1833408000","177000","3283","467.5"
"1833617000","177000","3283","467.5"
"1834026000","177000","3283","467.9"
"1834294000","177000","3282","467.9"
"1834505000","177000","3282","468.3"
"1834714000","177000","3282","468.3"
"1834924000","177000","3282","468.3"
"1835331000","177000","3282","468.6"
"1835598000","177000","3282","468.6"
"1835808000","177000","3282","469.0"
"1836017000","177000","3282","469.0"
"1836227000","177000","3282","469.0"
"1836636000","177000","3282","469.4"
"1836904000","177000","3282","469.4"
"1837120000","177000","3282","469.8"
"1837329000","177000","3282","469.8"
"1837538000","177000","3282","469.8"
"1837946000","177000","3282","470.1"
"1838213000","177000","3282","470.1"
"1838423000","177000","3282","470.5"
"1838633000","177000","3282","470.5"
"1838842000","177000","3282","470.5"
"1839251000","177000","3282","470.9"
"1839518000","177000","3282","470.9"
"1839728000","177000","3282","471.2"
"1839938000","177000","3282","471.2"
"1840148000","177000","3282","471.2"
"1840555000","177000","3282","471.6"
"1840823000","177000","3282","471.6"
"1841034000","177000","3282","472.0"
"1841243000","177000","3282","472.0"
"1841452000","177000","3282","472.0"
"1841861000","177000","3282","472.3"
"1842129000","177000","3282","472.3"
"1842339000","177000","3282","472.7"
"1842550000","177000","3282","472.7"
"1842760000","177000","3282","473.1"
"1843168000","177000","3282","473.1"
"1843434000","177000","3282","473.5"
"1843644000","177000","3282","473.5"
"1843854000","177000","3282","473.5"
"1844063000","177000","3282","473.8"
"1844471000","177000","3282","473.8"
"1844738000","177000","3282","474.2"
"1844949000","177000","3282","474.2"
"1845159000","177000","3282","474.2"
"1845370000","177000","3282","474.6"
"1845777000","177000","3282","474.6"
"1846045000","177000","3282","474.9"
"1846255000","177000","3282","474.9"
"1846465000","177000","3282","475.3"
"1846676000","177000","3282","475.3"
"1847089000","177000","3282","475.7"
"1847357000","177000","3282","475.7"
"1847568000","177000","3282","475.7"
"1847777000","177000","3282","476.1"
"1847987000","177000","3282","476.1"
"1848453000","177000","3283","476.4"
"1848662000","177000","3283","476.4"
"1848873000","177000","3283","476.8"
"1849082000","177000","3283","476.8"
"1849293000","177000","3283","476.8"
"1849699000","177000","3283","477.2"
"1849968000","177000","3283","477.2"
"1850177000","177000","3283","477.5"
"1850388000","177000","3283","477.5"
"1850598000","177000","3283","477.5"
"1851005000","177000","3283","477.9"
"1851273000","177000","3283","477.9"
"1851482000","177000","3283","478.3"
"1851692000","177000","3283","478.3"
"1851902000","177000","3283","478.3"
"1852309000","177000","3283","478.6"
"1852577000","177000","3283","478.6"
"1852787000","177000","3283","479.0"
"1852997000","177000","3283","479.0"
"1853206000","177000","3283","479.0"
"1853613000","177000","3283","479.4"
"1853881000","177000","3283","479.4"
"1854091000","177000","3283","479.8"
"1854301000","177000","3283","479.8"
"1854511000","177000","3283","479.8"
"1854981000","177000","3283","480.1"
"1855191000","177000","3283","480.1"
"1855402000","177000","3283","480.5"
"1855612000","177000","3283","480.5"
"1855822000","177000","3283","480.5"
"1856230000","177000","3283","480.9"
"1856497000","177000","3283","480.9"
"1856707000","177000","3283","481.2"
"1856917000","177000","3283","481.2"
"1857132000","177000","3283","481.2"
"1857541000","177000","3283","481.6"
"1857809000","177000","3283","481.6"
"1858019000","177000","3283","482.0"
"1858229000","177000","3283","482.0"
"1858439000","177000","3283","482.0"
"1858847000","177000","3283","482.3"
"1859114000","177000","3283","482.3"
"1859324000","177000","3283","482.7"
"1859534000","177000","3283","482.7"
"1859744000","177000","3283","482.7"
"1860144000","177000","3283","483.1"
"1860419000","177000","3283","483.1"
"1860630000","177000","3283","483.5"
"1860841000","177000","3283","483.5"
"1861050000","177000","3283","483.5"
"1861457000","177000","3283","483.8"
"1861725000","177000","3282","483.8"
"1861934000","177000","3282","484.2"
"1862145000","177000","3282","484.2"
"1862354000","177000","3282","484.2"
"1862762000","177000","3282","484.6"
"1862972000","177000","3282","484.6"
"1863240000","177000","3282","484.9"
"1863450000","177000","3282","484.9"
"1863660000","177000","3282","484.9"
"1864067000","177000","3282","485.3"
"1864335000","177000","3283","485.3"
"1864545000","177000","3283","485.7"
"1864755000","177000","3283","485.7"
"1864965000","177000","3283","486.1"
"1865372000","177000","3283","486.1"
"1865641000","177000","3283","486.4"
"1865850000","177000","3283","486.4"
"1866060000","177000","3283","486.4"
"1866271000","177000","3283","486.8"
"1866679000","177000","3283","486.8"
"1866947000","177000","3283","487.2"
"1867162000","177000","3283","487.2"
"1867372000","177000","3283","487.2"
"1867583000","177000","3283","487.5"
"1867990000","177000","3283","487.9"
"1868258000","177000","3283","487.9"
"1868469000","177000","3283","487.9"
"1868679000","177000","3283","488.3"
"1868889000","177000","3283","488.3"
"1869296000","177000","3283","488.7"
"1869564000","177000","3283","488.7"
"1869774000","177000","3283","488.7"
"1869984000","177000","3283","489.0"
"1870194000","177000","3283","489.0"
"1870602000","177000","3283","489.4"
"1870870000","177000","3283","489.4"
"1871081000","177000","3283","489.8"
"1871290000","177000","3283","489.8"
"1871500000","177000","3283","489.8"
"1871907000","177000","3283","490.1"
"1872175000","177000","3283","490.1"
"1872385000","177000","3283","490.5"
"1872594000","177000","3283","490.5"
"1872805000","177000","3283","490.5"
"1873205000","177000","3283","490.9"
"1873481000","177000","3283","490.9"
"1873690000","177000","3283","491.3"
"1873900000","177000","3283","491.3"
"1874110000","177000","3283","491.3"
"1874517000","177000","3283","491.6"
"1874785000","177000","3283","491.6"
"1874994000","177000","3283","492.0"
"1875204000","177000","3283","492.0"
"1875415000","177000","3283","492.0"
"1875823000","177000","3283","492.4"
"1876091000","177000","3283","492.4"
"1876302000","177000","3283","492.7"
"1876511000","177000","3283","492.7"
"1876721000","177000","3283","492.7"
"1877134000","177000","3283","493.1"
"1877401000","177000","3283","493.1"
"1877610000","177000","3283","493.5"
"1877821000","177000","3283","493.5"
"1878032000","177000","3283","493.5"
"1878439000","177000","3283","493.8"
"1878707000","177000","3282","493.8"
"1878918000","177000","3282","494.2"
"1879127000","177000","3283","494.2"
"1879338000","177000","3282","494.2"
"1879745000","177000","3283","494.6"
"1880013000","177000","3282","494.6"
"1880222000","177000","3282","494.9"
"1880432000","177000","3283","494.9"
"1880641000","177000","3283","494.9"
"1881050000","177000","3282","495.3"
"1881318000","177000","3282","495.3"
"1881529000","177000","3282","495.7"
"1881738000","177000","3282","495.7"
"1881948000","177000","3282","495.7"
"1882355000","177000","3282","496.0"
"1882623000","177000","3282","496.0"
"1882833000","177000","3283","496.4"
"1883042000","177000","3283","496.4"
"1883253000","177000","3283","496.4"
"1883660000","177000","3283","496.8"
"1883929000","177000","3283","496.8"
"1884139000","177000","3283","497.2"
"1884350000","177000","3283","497.2"
"1884560000","177000","3283","497.2"
"1884968000","177000","3283","497.5"
"1885235000","177000","3283","497.5"
"1885445000","177000","3283","497.9"
"1885655000","177000","3283","497.9"
"1885865000","177000","3283","497.9"
"1886265000","177000","3283","498.3"
"1886541000","177000","3283","498.7"
"1886752000","177000","3283","498.7"
"1886961000","177000","3283","498.7"
"1887178000","177000","3283","499.0"
"1887585000","177000","3283","499.0"
"1887853000","177000","3283","499.4"
"1888063000","177000","3283","499.4"
"1888273000","177000","3283","499.4"
"1888483000","177000","3283","499.8"
"1888890000","177000","3283","499.8"
"1889159000","177000","3283","500.1"
"1889368000","177000","3283","500.1"
"1889578000","177000","3283","500.1"
"1889788000","177000","3283","500.5"
"1890196000","177000","3283","500.9"
"1890464000","177000","3283","500.9"
"1890673000","177000","3283","500.9"
"1890884000","177000","3283","501.2"
"1891094000","177000","3283","501.2"
"1891559000","177000","3283","501.6"
"1891769000","177000","3283","501.6"
"1891979000","177000","3283","501.6"
"1892188000","177000","3283","502.0"
"1892398000","177000","3283","502.0"
"1892805000","177000","3283","502.4"
"1893073000","177000","3283","502.4"
"1893283000","177000","3283","502.7"
"1893493000","177000","3283","502.7"
"1893703000","177000","3283","502.7"
"1894112000","177000","3283","503.1"
"1894380000","177000","3283","503.1"
"1894590000","177000","3283","503.5"
"1894800000","177000","3283","503.5"
"1895009000","177000","3283","503.5"
"1895416000","177000","3283","503.8"
"1895683000","177000","3283","503.8"
"1895893000","177000","3283","504.2"
"1896103000","177000","3283","504.2"
"1896313000","177000","3283","504.2"
"1896726000","177000","3283","504.6"
"1896994000","177000","3283","504.6"
"1897210000","177000","3283","505.0"
"1897419000","177000","3283","505.0"
"1897629000","177000","3283","505.0"
"1898037000","177000","3283","505.3"
"1898304000","177000","3283","505.3"
"1898513000","177000","3283","505.7"
"1898723000","177000","3283","505.7"
"1898933000","177000","3283","505.7"
"1899341000","177000","3283","506.1"
"1899609000","177000","3283","506.1"
"1899819000","177000","3283","506.4"
"1900029000","177000","3283","506.4"
"1900239000","177000","3283","506.4"
"1900646000","177000","3283","506.8"
"1900914000","177000","3283","506.8"
"1901123000","177000","3283","507.2"
"1901333000","177000","3283","507.2"
"1901543000","177000","3283","507.2"
"1901950000","177000","3283","507.5"
"1902218000","177000","3283","507.5"
"1902429000","177000","3283","507.9"
"1902639000","177000","3283","507.9"
"1902849000","177000","3283","507.9"
"1903257000","177000","3283","508.3"
"1903524000","177000","3283","508.3"
"1903733000","177000","3283","508.3"
"1903943000","177000","3283","508.6"
"1904153000","177000","3283","508.6"
"1904561000","177000","3283","509.0"
"1904828000","177000","3283","509.0"
"1905038000","177000","3283","509.0"
"1905249000","177000","3283","509.4"
"1905459000","177000","3283","509.4"
"1905867000","177000","3283","509.7"
"1906135000","177000","3283","509.7"
"1906345000","177000","3283","509.7"
"1906556000","177000","3283","510.1"
"1906766000","177000","3283","510.1"
"1907178000","177000","3283","510.5"
"1907446000","177000","3283","510.5"
"1907657000","177000","3283","510.9"
"1907866000","177000","3283","510.9"
"1908076000","177000","3283","510.9"
"1908483000","177000","3283","511.2"
"1908751000","177000","3283","511.2"
"1908961000","177000","3283","511.6"
"1909171000","177000","3283","511.6"
"1909381000","177000","3283","511.6"
"1909790000","177000","3283","512.0"
"1910057000","177000","3283","512.4"
"1910268000","177000","3283","512.4"
"1910478000","177000","3283","512.4"
"1910688000","177000","3283","512.7"
"1911096000","177000","3283","512.7"
"1911363000","177000","3283","513.1"
"1911573000","177000","3283","513.1"
"1911784000","177000","3283","513.1"
"1911993000","177000","3283","513.5"
"1912401000","177000","3283","513.5"
"1912668000","177000","3283","513.8"
"1912878000","177000","3283","513.8"
"1913088000","177000","3283","514.2"
"1913298000","177000","3283","514.2"
"1913706000","177000","3283","514.6"
"1913973000","177000","3283","514.6"
"1914183000","177000","3283","514.6"
"1914394000","177000","3283","515.0"
"1914604000","177000","3283","515.0"
"1915011000","177000","3283","515.3"
"1915280000","177000","3283","515.3"
"1915489000","177000","3283","515.3"
"1915700000","177000","3283","515.7"
"1915910000","177000","3283","515.7"
"1916375000","177000","3283","516.1"
"1916585000","177000","3283","516.1"
"1916795000","177000","3283","516.1"
"1917005000","177000","3283","516.4"
"1917220000","177000","3283","516.4"
"1917628000","177000","3283","516.8"
"1917896000","177000","3283","516.8"
"1918106000","177000","3283","516.8"
"1918316000","177000","3283","517.2"
"1918526000","177000","3283","517.2"
"1918933000","177000","3283","517.5"
"1919200000","177000","3283","517.5"
"1919411000","177000","3283","517.9"
"1919621000","177000","3283","517.9"
"1919831000","177000","3283","517.9"
"1920239000","177000","3283","518.3"
"1920507000","177000","3283","518.3"
"1920718000","177000","3283","518.3"
"1920928000","177000","3283","518.6"
"1921138000","177000","3283","518.6"
"1921545000","177000","3283","519.0"
"1921813000","177000","3284","519.0"
"1922023000","177000","3283","519.0"
"1922232000","177000","3283","519.4"
"1922442000","177000","3283","519.4"
"1922849000","177000","3284","519.8"
"1923118000","177000","3283","519.8"
"1923328000","177000","3283","519.8"
"1923538000","177000","3283","520.1"
"1923748000","177000","3283","520.1"
"1924154000","177000","3283","520.5"
"1924422000","177000","3283","520.5"
"1924632000","177000","3283","520.5"
"1924842000","177000","3283","520.9"
"1925052000","177000","3283","520.9"
"1925460000","177000","3283","521.2"
"1925728000","177000","3283","521.2"
"1925937000","177000","3283","521.2"
"1926147000","177000","3283","521.6"
"1926357000","177000","3283","521.6"
"1926764000","177000","3283","522.0"
"1927031000","177000","3283","522.0"
"1927247000","177000","3284","522.0"
"1927458000","177000","3284","522.3"
"1927667000","177000","3284","522.3"
"1928075000","177000","3284","522.7"
"1928343000","177000","3284","522.7"
"1928553000","177000","3284","523.1"
"1928763000","177000","3284","523.1"
"1928973000","177000","3284","523.1"
"1929380000","177000","3284","523.5"
"1929648000","177000","3283","523.5"
"1929857000","177000","3283","523.8"
"1930068000","177000","3283","523.8"
"1930278000","177000","3283","523.8"
"1930686000","177000","3283","524.2"
"1930954000","177000","3283","524.6"
"1931164000","177000","3283","524.6"
"1931373000","177000","3283","524.6"
"1931584000","177000","3283","525.0"
"1931992000","177000","3283","525.0"
"1932260000","177000","3283","525.3"
"1932470000","177000","3283","525.3"
"1932680000","177000","3283","525.3"
"1932889000","177000","3283","525.7"
"1933297000","177000","3283","525.7"
"1933564000","177000","3283","526.1"
"1933774000","177000","3283","526.1"
"1933984000","177000","3283","526.4"
"1934194000","177000","3283","526.4"
"1934601000","177000","3283","526.8"
"1934869000","177000","3283","526.8"
"1935079000","177000","3283","526.8"
"1935289000","177000","3283","527.2"
"1935499000","177000","3283","527.2"
"1935907000","177000","3283","527.5"
"1936174000","177000","3283","527.5"
"1936384000","177000","3283","527.5"
"1936593000","177000","3283","527.9"
"1936804000","177000","3283","527.9"
"1937217000","177000","3283","528.3"
"1937484000","177000","3283","528.3"
"1937694000","177000","3283","528.7"
"1937904000","177000","3283","528.7"
"1938114000","177000","3283","528.7"
"1938522000","177000","3283","529.0"
"1938794000","177000","3283","529.0"
"1939005000","177000","3283","529.4"
"1939215000","177000","3283","529.4"
"1939425000","177000","3283","529.4"
"1939833000","177000","3283","529.8"
"1940100000","177000","3283","529.8"
"1940310000","177000","3283","530.1"
"1940519000","177000","3283","530.1"
"1940729000","177000","3283","530.1"
"1941137000","177000","3283","530.5"
"1941405000","177000","3283","530.5"
"1941616000","177000","3283","530.9"
"1941825000","177000","3283","530.9"
"1942035000","177000","3283","530.9"
"1942442000","177000","3283","531.2"
"1942710000","177000","3283","531.2"
"1942920000","177000","3283","531.6"
"1943129000","177000","3283","531.6"
"1943339000","177000","3283","531.6"
"1943746000","177000","3283","532.0"
"1944014000","177000","3283","532.0"
"1944225000","177000","3283","532.4"
"1944435000","177000","3283","532.4"
"1944645000","177000","3283","532.4"
"1945052000","177000","3283","532.7"
"1945319000","177000","3283","532.7"
"1945528000","177000","3283","533.1"
"1945738000","177000","3283","533.1"
"1945948000","177000","3283","533.1"
"1946357000","177000","3283","533.5"
"1946625000","177000","3283","533.5"
"1946834000","177000","3283","533.8"
"1947044000","177000","3283","533.8"
"1947259000","177000","3283","533.8"
"1947667000","177000","3283","534.2"
"1947934000","177000","3283","534.2"
"1948144000","177000","3283","534.2"
"1948353000","177000","3283","534.6"
"1948564000","177000","3283","534.6"
"1948972000","177000","3283","534.9"
"1949239000","177000","3283","534.9"
"1949450000","177000","3283","535.3"
"1949659000","177000","3283","535.3"
"1949870000","177000","3283","535.3"
"1950277000","177000","3283","535.7"
"1950545000","177000","3283","535.7"
"1950755000","177000","3283","536.1"
"1950965000","177000","3283","536.1"
"1951175000","177000","3283","536.1"
"1951584000","177000","3283","536.4"
"1951851000","177000","3283","536.4"
"1952062000","177000","3283","536.8"
"1952272000","177000","3283","536.8"
"1952482000","177000","3283","537.2"
"1952889000","177000","3283","537.2"
"1953156000","177000","3283","537.5"
"1953365000","177000","3283","537.5"
"1953575000","177000","3283","537.5"
"1953785000","177000","3283","537.9"
"1954193000","177000","3283","537.9"
"1954461000","177000","3283","538.3"
"1954671000","177000","3283","538.3"
"1954881000","177000","3283","538.3"
"1955091000","177000","3283","538.7"
"1955498000","177000","3283","538.7"
"1955766000","177000","3283","539.0"
"1955977000","177000","3283","539.0"
"1956186000","177000","3283","539.4"
