Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3293","0.0"
"210000","0","3278","0.0"
"420000","0","3282","0.0"
"630000","0","3280","0.3"
"846000","0","3283","0.3"
"1254000","0","3281","0.3"
"1522000","0","3284","0.3"
"1732000","0","3282","0.3"
"1942000","0","3284","0.3"
"2151000","0","3282","0.3"
"2559000","0","3283","0.3"
"2827000","0","3282","0.3"
"3037000","0","3284","0.5"
"3247000","0","3283","0.5"
"3457000","0","3284","0.5"
"3923000","0","3283","0.5"
"4133000","0","3284","0.5"
"4343000","0","3283","0.5"
"4553000","0","3284","0.5"
"4763000","0","3283","0.5"
"5170000","0","3284","0.8"
"5439000","0","3283","0.8"
"5648000","0","3284","0.8"
"5858000","0","3283","0.8"
"6068000","0","3284","0.8"
"6534000","0","3283","0.8"
"6743000","0","3284","0.8"
"6955000","0","3283","0.8"
"7164000","0","3283","0.8"
"7375000","0","3283","0.8"
"7782000","0","3284","1.1"
"8049000","0","3283","1.1"
"8259000","0","3284","1.1"
"8470000","0","3283","1.1"
"8679000","0","3284","1.1"
"9088000","0","3283","1.1"
"9355000","0","3283","1.1"
"9566000","0","3283","1.1"
"9775000","0","3283","1.4"
"9985000","0","3283","1.4"
"10392000","0","3283","1.4"
"10666000","0","3283","1.4"
"10875000","0","3283","1.4"
"11085000","0","3283","1.4"
"11296000","0","3283","1.4"
"11703000","0","3283","1.4"
"11972000","0","3283","1.7"
"12182000","0","3283","1.7"
"12391000","0","3283","1.7"
"12602000","0","3283","1.7"
"13009000","0","3283","1.7"
"13277000","0","3283","1.7"
"13486000","0","3283","1.7"
"13697000","0","3283","1.7"
"13906000","0","3283","1.7"
"14313000","0","3283","2.0"
"14581000","0","3283","2.0"
"14791000","0","3283","2.0"
"15001000","0","3283","2.0"
"15211000","0","3283","2.0"
"15619000","0","3283","2.0"
"15886000","0","3283","2.0"
"16096000","0","3283","2.0"
"16306000","0","3283","2.0"
"16515000","0","3283","2.3"
"16923000","0","3283","2.3"
"17191000","0","3283","2.3"
"17401000","0","3283","2.3"
"17611000","0","3283","2.3"
"17820000","0","3283","2.3"
"18227000","0","3283","2.3"
"18496000","0","3283","2.3"
"18706000","0","3282","2.3"
"18916000","0","3282","2.5"
"19126000","0","3282","2.5"
"19533000","0","3283","2.5"
"19801000","0","3283","2.5"
"20011000","0","3283","2.5"
"20221000","0","3283","2.5"
"20431000","0","3282","2.5"
"20844000","0","3282","2.9"
"21112000","0","3282","2.9"
"21323000","0","3282","2.9"
"21533000","0","3282","2.9"
"21742000","0","3282","2.9"
"22151000","0","3282","2.9"
"22418000","0","3282","2.9"
"22629000","0","3282","2.9"
"22839000","0","3282","2.9"
"23049000","0","3282","3.1"
"23457000","0","3282","3.1"
"23725000","0","3282","3.1"
"23935000","0","3282","3.1"
"24146000","0","3282","3.1"
"24356000","0","3282","3.1"
"24764000","0","3282","3.1"
"25031000","0","3282","3.1"
"25241000","0","3282","3.4"
"25451000","0","3282","3.4"
"25661000","0","3282","3.4"
"26068000","0","3282","3.4"
"26336000","0","3282","3.4"
"26546000","0","3282","3.4"
"26756000","0","3282","3.4"
"26965000","0","3282","3.4"
"27373000","0","3282","3.4"
"27641000","0","3282","3.7"
"27851000","0","3282","3.7"
"28061000","0","3282","3.7"
"28271000","0","3282","3.7"
"28679000","0","3282","3.7"
"28946000","0","3282","3.7"
"29156000","0","3282","3.7"
"29366000","0","3282","3.7"
"29575000","0","3282","3.7"
"29983000","0","3282","4.0"
"30251000","0","3282","4.0"
"30461000","0","3282","4.0"
"30677000","0","3282","4.0"
"30887000","0","3282","4.0"
"31295000","0","3282","4.0"
"31563000","0","3282","4.0"
"31772000","0","3282","4.0"
"31982000","0","3282","4.0"
"32192000","0","3282","4.3"
"32601000","0","3282","4.3"
"32868000","0","3282","4.3"
"33078000","0","3282","4.3"
"33287000","0","3282","4.3"
"33497000","0","3282","4.3"
"33904000","0","3282","4.3"
"34173000","0","3282","4.3"
"34382000","0","3282","4.6"
"34593000","0","3282","4.6"
"34802000","0","3282","4.6"
"35211000","0","3282","4.6"
"35478000","0","3282","4.6"
"35688000","0","3282","4.6"
"35898000","0","3282","4.6"
"36109000","0","3282","4.6"
"36578000","0","3282","4.9"
"36789000","0","3282","4.9"
"36999000","0","3283","4.9"
"37208000","0","3283","4.9"
"37419000","0","3283","4.9"
"37826000","0","3283","4.9"
"38094000","0","3283","4.9"
"38304000","0","3283","4.9"
"38515000","0","3282","4.9"
"38726000","0","3283","4.9"
"39133000","0","3283","5.1"
"39401000","0","3283","5.1"
"39611000","0","3283","5.1"
"39821000","0","3283","5.1"
"40032000","0","3283","5.1"
"40439000","0","3283","5.1"
"40712000","0","3283","5.1"
"40923000","0","3283","5.1"
"41133000","0","3283","5.4"
"41343000","0","3283","5.4"
"41750000","0","3283","5.4"
"42018000","0","3283","5.4"
"42228000","0","3283","5.4"
"42438000","0","3283","5.4"
"42647000","0","3283","5.4"
"43056000","0","3283","5.4"
"43324000","0","3283","5.7"
"43534000","0","3283","5.7"
"43744000","0","3283","5.7"
"43955000","0","3283","5.7"
"44363000","0","3283","5.7"
"44630000","0","3283","5.7"
"44841000","0","3283","5.7"
"45051000","0","3283","5.7"
"45261000","0","3283","5.7"
"45669000","0","3283","6.0"
"45937000","0","3283","6.0"
"46146000","0","3283","6.0"
"46356000","0","3283","6.0"
"46566000","0","3283","6.0"
"46973000","0","3283","6.0"
"47241000","0","3283","6.0"
"47451000","0","3283","6.0"
"47661000","0","3283","6.0"
"47871000","0","3283","6.3"
"48279000","0","3283","6.3"
"48546000","0","3283","6.3"
"48757000","0","3283","6.3"
"48967000","0","3283","6.3"
"49177000","0","3283","6.3"
"49584000","0","3283","6.3"
"49852000","0","3283","6.3"
"50061000","0","3283","6.3"
"50271000","0","3283","6.6"
"50482000","0","3283","6.6"
"50895000","0","3283","6.6"
"51163000","0","3283","6.6"
"51373000","0","3283","6.6"
"51582000","0","3283","6.6"
"51792000","0","3283","6.6"
"52200000","0","3282","6.6"
"52468000","0","3282","6.9"
"52678000","0","3282","6.9"
"52888000","0","3283","6.9"
"53097000","0","3283","6.9"
"53488000","0","3283","6.9"
"53766000","0","3283","6.9"
"53975000","0","3283","6.9"
"54185000","0","3283","6.9"
"54395000","0","3282","6.9"
"54802000","0","3282","7.2"
"55069000","0","3282","7.2"
"55279000","0","3282","7.2"
"55490000","0","3283","7.2"
"55700000","0","3283","7.2"
"56108000","0","3283","7.2"
"56375000","0","3283","7.2"
"56587000","0","3282","7.2"
"56795000","0","3282","7.2"
"57005000","0","3282","7.5"
"57413000","0","3282","7.5"
"57680000","0","3282","7.5"
"57890000","0","3282","7.5"
"58099000","0","3282","7.5"
"58309000","0","3282","7.5"
"58717000","0","3282","7.5"
"58985000","0","3282","7.5"
"59194000","0","3282","7.8"
"59405000","0","3282","7.8"
"59615000","0","3282","7.8"
"60022000","0","3282","7.8"
"60290000","0","3283","7.8"
"60500000","0","3283","7.8"
"60715000","0","3283","7.8"
"60925000","0","3283","7.8"
"61333000","0","3282","7.8"
"61600000","0","3282","8.0"
"61810000","0","3282","8.0"
"62021000","0","3283","8.0"
"62231000","0","3283","8.0"
"62639000","0","3283","8.0"
"62906000","0","3283","8.0"
"63116000","0","3283","8.0"
"63326000","0","3283","8.0"
"63536000","0","3282","8.0"
"63944000","0","3283","8.3"
"64212000","0","3283","8.3"
"64423000","0","3283","8.3"
"64633000","0","3283","8.3"
"64843000","0","3283","8.3"
"65251000","0","3283","8.3"
"65519000","0","3283","8.3"
"65729000","0","3283","8.3"
"65940000","0","3283","8.3"
"66150000","0","3283","8.6"
"66558000","0","3283","8.6"
"66825000","0","3283","8.6"
"67035000","0","3283","8.6"
"67245000","0","3283","8.6"
"67454000","0","3283","8.6"
"67862000","0","3283","8.6"
"68130000","0","3283","8.6"
"68339000","0","3283","8.9"
"68549000","0","3283","8.9"
"68758000","0","3283","8.9"
"69166000","0","3283","8.9"
"69433000","0","3283","8.9"
"69643000","0","3283","8.9"
"69854000","0","3283","8.9"
"70063000","0","3283","8.9"
"70471000","0","3283","9.2"
"70744000","0","3283","9.2"
"70954000","0","3283","9.2"
"71165000","0","3283","9.2"
"71375000","0","3283","9.2"
"71783000","0","3283","9.2"
"72050000","0","3283","9.2"
"72261000","0","3283","9.2"
"72471000","0","3283","9.2"
"72681000","0","3283","9.2"
"73088000","0","3283","9.5"
"73356000","0","3283","9.5"
"73566000","0","3283","9.5"
"73776000","0","3283","9.5"
"73986000","0","3283","9.5"
"74393000","0","3283","9.5"
"74661000","0","3283","9.5"
"74871000","0","3283","9.5"
"75081000","0","3283","9.8"
"75292000","0","3283","9.8"
"75757000","0","3283","9.8"
"75968000","0","3283","9.8"
"76178000","0","3283","9.8"
"76387000","0","3283","9.8"
"76598000","0","3283","9.8"
"77005000","0","3283","9.8"
"77272000","0","3283","9.8"
"77482000","0","3283","10.1"
"77691000","0","3283","10.1"
"77902000","0","3283","10.1"
"78393000","0","3283","10.1"
"78603000","0","3283","10.1"
"78813000","0","3283","10.1"
"79022000","0","3283","10.1"
"79232000","0","3283","10.1"
"79641000","0","3283","10.1"
"79908000","0","3283","10.3"
"80118000","0","3283","10.3"
"80328000","0","3283","10.3"
"80539000","0","3283","10.3"
"80951000","0","3283","10.3"
"81218000","0","3283","10.3"
"81428000","0","3283","10.3"
"81638000","0","3283","10.3"
"81847000","0","3283","10.3"
"82313000","0","3283","10.6"
"82523000","0","3283","10.6"
"82733000","0","3283","10.6"
"82943000","0","3283","10.6"
"83153000","0","3283","10.6"
"83561000","0","3283","10.6"
"83830000","0","3283","10.6"
"84039000","0","3282","10.6"
"84248000","0","3282","10.9"
"84458000","0","3282","10.9"
"84865000","0","3283","10.9"
"85133000","0","3283","10.9"
"85342000","0","3283","10.9"
"85552000","0","3283","10.9"
"85763000","0","3283","10.9"
"86170000","0","3283","10.9"
"86438000","0","3282","10.9"
"86647000","0","3282","11.2"
"86858000","0","3282","11.2"
"87067000","0","3283","11.2"
"87533000","0","3283","11.2"
"87743000","0","3283","11.2"
"87953000","0","3283","11.2"
"88163000","0","3283","11.2"
"88374000","0","3282","11.2"
"88781000","0","3282","11.5"
"89048000","0","3282","11.5"
"89258000","0","3283","11.5"
"89468000","0","3283","11.5"
"89678000","0","3283","11.5"
"90086000","0","3283","11.5"
"90354000","0","3283","11.5"
"90565000","0","3283","11.5"
"90780000","0","3283","11.5"
"90990000","0","3282","11.5"
"91398000","0","3282","11.8"
"91666000","0","3282","11.8"
"91875000","0","3282","11.8"
"92085000","0","3283","11.8"
"92295000","0","3283","11.8"
"92702000","0","3283","11.8"
"92969000","0","3283","11.8"
"93180000","0","3282","11.8"
"93389000","0","3282","12.1"
"93599000","0","3282","12.1"
"94007000","0","3282","12.1"
"94275000","0","3282","12.1"
"94484000","0","3283","12.1"
"94694000","0","3283","12.1"
"94904000","0","3283","12.1"
"95312000","0","3283","12.1"
"95580000","0","3282","12.1"
"95790000","0","3282","12.3"
"96000000","0","3282","12.3"
"96210000","0","3282","12.3"
"96618000","0","3283","12.3"
"96886000","0","3283","12.3"
"97095000","0","3283","12.3"
"97305000","0","3283","12.3"
"97515000","0","3282","12.3"
"97923000","0","3282","12.3"
"98190000","0","3283","12.6"
"98400000","0","3283","12.6"
"98610000","0","3283","12.6"
"98820000","0","3283","12.6"
"99286000","0","3283","12.6"
"99495000","0","3283","12.6"
"99705000","0","3283","12.6"
"99915000","0","3283","12.6"
"100125000","0","3283","12.6"
"100533000","0","3283","12.9"
"100806000","0","3283","12.9"
"101015000","0","3283","12.9"
"101225000","0","3283","12.9"
"101435000","0","3283","12.9"
"101843000","0","3283","12.9"
"102110000","0","3282","12.9"
"102319000","0","3282","12.9"
"102529000","0","3282","13.2"
"102739000","0","3282","13.2"
"103147000","0","3282","13.2"
"103415000","0","3283","13.2"
"103625000","0","3283","13.2"
"103835000","0","3283","13.2"
"104046000","0","3283","13.2"
"104454000","0","3283","13.2"
"104721000","0","3283","13.2"
"104932000","0","3283","13.5"
"105141000","0","3283","13.5"
"105350000","0","3283","13.5"
"105757000","0","3283","13.5"
"106025000","0","3283","13.5"
"106235000","0","3283","13.5"
"106445000","0","3283","13.5"
"106656000","0","3283","13.5"
"107063000","0","3283","13.8"
"107330000","0","3283","13.8"
"107541000","0","3283","13.8"
"107750000","0","3283","13.8"
"107960000","0","3283","13.8"
"108368000","0","3283","13.8"
"108637000","0","3283","13.8"
"108846000","0","3283","13.8"
"109057000","0","3283","13.8"
"109267000","0","3283","13.8"
"109675000","0","3283","14.1"
"109942000","0","3283","14.1"
"110152000","0","3283","14.1"
"110362000","0","3283","14.1"
"110573000","0","3283","14.1"
"110985000","0","3283","14.1"
"111254000","0","3283","14.1"
"111464000","0","3283","14.1"
"111673000","0","3283","14.4"
"111884000","0","3283","14.4"
"112292000","0","3283","14.4"
"112560000","0","3283","14.4"
"112769000","0","3283","14.4"
"112980000","0","3283","14.4"
"113190000","0","3283","14.4"
"113598000","0","3283","14.4"
"113866000","0","3283","14.7"
"114075000","0","3283","14.7"
"114285000","0","3283","14.7"
"114495000","0","3283","14.7"
"114902000","0","3283","14.7"
"115170000","0","3283","14.7"
"115380000","0","3283","14.7"
"115591000","0","3283","14.7"
"115801000","0","3283","14.7"
"116208000","0","3283","14.9"
"116475000","0","3283","14.9"
"116686000","0","3283","14.9"
"116895000","0","3283","14.9"
"117105000","0","3283","14.9"
"117513000","0","3283","14.9"
"117781000","0","3283","14.9"
"117990000","0","3283","14.9"
"118201000","0","3283","14.9"
"118411000","0","3283","15.2"
"118818000","0","3283","15.2"
"119086000","0","3283","15.2"
"119295000","0","3283","15.2"
"119506000","0","3283","15.2"
"119715000","0","3283","15.2"
"120123000","0","3283","15.2"
"120395000","0","3283","15.2"
"120606000","0","3283","15.2"
"120822000","0","3283","15.5"
"121031000","0","3283","15.5"
"121439000","0","3283","15.5"
"121707000","0","3283","15.5"
"121917000","0","3283","15.5"
"122127000","0","3283","15.5"
"122337000","0","3283","15.5"
"122745000","0","3283","15.5"
"123012000","0","3283","15.8"
"123222000","0","3283","15.8"
"123432000","0","3283","15.8"
"123642000","0","3283","15.8"
"124050000","0","3283","15.8"
"124318000","0","3283","15.8"
"124528000","0","3283","15.8"
"124738000","0","3283","15.8"
"124948000","0","3283","15.8"
"125356000","0","3283","16.1"
"125623000","0","3283","16.1"
"125833000","0","3283","16.1"
"126043000","0","3283","16.1"
"126253000","0","3283","16.1"
"126661000","0","3283","16.1"
"126928000","0","3283","16.1"
"127140000","0","3283","16.1"
"127349000","0","3282","16.1"
"127559000","0","3282","16.4"
"127966000","0","3282","16.4"
"128234000","0","3282","16.4"
"128444000","0","3283","16.4"
"128654000","0","3283","16.4"
"128864000","0","3283","16.4"
"129271000","0","3283","16.4"
"129540000","0","3282","16.4"
"129750000","0","3282","16.7"
"129959000","0","3282","16.7"
"130169000","0","3282","16.7"
"130576000","0","3283","16.7"
"130849000","0","3283","16.7"
"131059000","0","3283","16.7"
"131269000","0","3283","16.7"
"131479000","0","3283","16.7"
"131886000","0","3283","16.7"
"132155000","0","3283","16.9"
"132365000","0","3283","16.9"
"132574000","0","3283","16.9"
"132785000","0","3283","16.9"
"133193000","0","3283","16.9"
"133460000","0","3283","16.9"
"133671000","0","3283","16.9"
"133881000","0","3283","16.9"
"134091000","0","3282","16.9"
"134498000","0","3283","17.2"
"134766000","0","3283","17.2"
"134977000","0","3283","17.2"
"135187000","0","3283","17.2"
"135397000","0","3283","17.2"
"135805000","0","3283","17.2"
"136072000","0","3283","17.2"
"136282000","0","3283","17.2"
"136493000","0","3282","17.2"
"136702000","0","3282","17.5"
"137110000","0","3283","17.5"
"137377000","0","3283","17.5"
"137587000","0","3283","17.5"
"137797000","0","3283","17.5"
"138007000","0","3283","17.5"
"138414000","0","3283","17.5"
"138681000","0","3282","17.5"
"138891000","0","3282","17.8"
"139102000","0","3282","17.8"
"139311000","0","3283","17.8"
"139719000","0","3283","17.8"
"139988000","0","3283","17.8"
"140198000","0","3283","17.8"
"140408000","0","3283","17.8"
"140618000","0","3283","17.8"
"141031000","0","3283","17.8"
"141298000","0","3283","18.1"
"141509000","0","3283","18.1"
"141719000","0","3283","18.1"
"141928000","0","3283","18.1"
"142336000","0","3283","18.1"
"142604000","0","3283","18.1"
"142814000","0","3283","18.1"
"143024000","0","3283","18.1"
"143234000","0","3282","18.1"
"143642000","0","3282","18.4"
"143910000","0","3282","18.4"
"144120000","0","3282","18.4"
"144330000","0","3283","18.4"
"144541000","0","3283","18.4"
"144948000","0","3283","18.4"
"145215000","0","3283","18.4"
"145426000","0","3282","18.4"
"145635000","0","3282","18.7"
"145844000","0","3282","18.7"
"146251000","0","3282","18.7"
"146519000","0","3283","18.7"
"146730000","0","3283","18.7"
"146939000","0","3283","18.7"
"147149000","0","3283","18.7"
"147557000","0","3283","18.7"
"147824000","0","3282","18.7"
"148035000","0","3282","19.0"
"148245000","0","3282","19.0"
"148454000","0","3282","19.0"
"148862000","0","3282","19.0"
"149129000","0","3282","19.0"
"149339000","0","3283","19.0"
"149550000","0","3283","19.0"
"149759000","0","3282","19.0"
"150167000","0","3283","19.0"
"150435000","0","3283","19.2"
"150646000","0","3283","19.2"
"150861000","0","3283","19.2"
"151070000","0","3283","19.2"
"151478000","0","3283","19.2"
"151746000","0","3283","19.2"
"151956000","0","3283","19.2"
"152166000","0","3283","19.2"
"152375000","0","3283","19.2"
"152783000","0","3283","19.5"
"153051000","0","3283","19.5"
"153261000","0","3283","19.5"
"153471000","0","3283","19.5"
"153680000","0","3283","19.5"
"154088000","0","3283","19.5"
"154356000","0","3283","19.5"
"154566000","0","3282","19.5"
"154776000","0","3282","19.8"
"154986000","0","3282","19.8"
"155394000","0","3283","19.8"
"155662000","0","3283","19.8"
"155871000","0","3283","19.8"
"156081000","0","3283","19.8"
"156291000","0","3283","19.8"
"156699000","0","3283","19.8"
"156966000","0","3283","20.1"
"157175000","0","3283","20.1"
"157385000","0","3283","20.1"
"157595000","0","3283","20.1"
"158003000","0","3283","20.1"
"158271000","0","3283","20.1"
"158481000","0","3283","20.1"
"158690000","0","3283","20.1"
"158902000","0","3283","20.1"
"159309000","0","3283","20.4"
"159577000","0","3283","20.4"
"159786000","0","3283","20.4"
"159996000","0","3283","20.4"
"160206000","0","3283","20.4"
"160614000","0","3283","20.4"
"160887000","0","3283","20.4"
"161097000","0","3283","20.4"
"161307000","0","3283","20.4"
"161517000","0","3283","20.7"
"161924000","0","3283","20.7"
"162219000","0","3283","20.7"
"162429000","0","3283","20.7"
"162639000","0","3283","20.7"
"162850000","0","3283","20.7"
"163257000","0","3283","20.7"
"163525000","0","3283","20.7"
"163735000","0","3283","21.0"
"163945000","0","3283","21.0"
"164155000","0","3283","21.0"
"164562000","0","3283","21.0"
"164830000","0","3283","21.0"
"165040000","0","3283","21.0"
"165249000","0","3283","21.0"
"165459000","0","3283","21.0"
"165867000","0","3283","21.0"
"166135000","0","3283","21.3"
"166345000","0","3283","21.3"
"166554000","0","3283","21.3"
"166763000","0","3283","21.3"
"167170000","0","3283","21.3"
"167438000","0","3283","21.3"
"167648000","0","3283","21.3"
"167858000","0","3283","21.3"
"168068000","0","3283","21.3"
"168476000","0","3283","21.6"
"168743000","0","3283","21.6"
"168954000","0","3283","21.6"
"169163000","0","3283","21.6"
"169373000","0","3283","21.6"
"169780000","0","3283","21.6"
"170048000","0","3283","21.6"
"170258000","0","3283","21.6"
"170468000","0","3283","21.6"
"170682000","0","3283","21.8"
"171090000","0","3283","21.8"
"171358000","0","3283","21.8"
"171568000","0","3283","21.8"
"171778000","0","3283","21.8"
"171988000","0","3283","21.8"
"172395000","0","3283","21.8"
"172663000","0","3283","21.8"
"172873000","0","3283","21.8"
"173083000","0","3283","22.1"
"173292000","0","3283","22.1"
"173700000","0","3283","22.1"
"173968000","0","3283","22.1"
"174178000","0","3283","22.1"
"174388000","0","3283","22.1"
"174599000","0","3283","22.1"
"174998000","0","3283","22.1"
"175273000","0","3283","22.4"
"175483000","0","3283","22.4"
"175693000","0","3283","22.4"
"175903000","0","3283","22.4"
"176311000","0","3283","22.4"
"176580000","0","3283","22.4"
"176790000","0","3283","22.4"
"176999000","0","3283","22.4"
"177209000","0","3282","22.4"
"177616000","0","3283","22.7"
"177885000","0","3283","22.7"
"178095000","0","3283","22.7"
"178305000","0","3283","22.7"
"178515000","0","3283","22.7"
"178923000","0","3283","22.7"
"179190000","0","3283","22.7"
"179401000","0","3282","22.7"
"179610000","0","3282","22.7"
"179821000","0","3282","23.0"
"180228000","0","3282","23.0"
"180496000","0","3282","23.0"
"180711000","0","3282","23.0"
"180922000","0","3282","23.0"
"181132000","0","3282","23.0"
"181540000","0","3282","23.0"
"181807000","0","3282","23.0"
"182017000","0","3282","23.3"
"182226000","0","3282","23.3"
"182437000","0","3282","23.3"
"182844000","0","3282","23.3"
"183112000","0","3282","23.3"
"183322000","0","3282","23.3"
"183532000","0","3282","23.3"
"183741000","0","3282","23.3"
"184149000","0","3282","23.3"
"184416000","0","3282","23.6"
"184626000","0","3282","23.6"
"184837000","0","3282","23.6"
"185046000","0","3282","23.6"
"185454000","0","3282","23.6"
"185722000","0","3282","23.6"
"185932000","0","3282","23.6"
"186143000","0","3282","23.6"
"186352000","0","3282","23.6"
"186760000","0","3282","23.8"
"187028000","0","3282","23.8"
"187237000","0","3282","23.8"
"187447000","0","3282","23.8"
"187656000","0","3282","23.8"
"188056000","0","3282","23.8"
"188332000","0","3282","23.8"
"188543000","0","3282","23.8"
"188752000","0","3282","24.1"
"188962000","0","3282","24.1"
"189369000","0","3282","24.1"
"189637000","0","3282","24.1"
"189847000","0","3282","24.1"
"190057000","0","3282","24.1"
"190267000","0","3282","24.1"
"190680000","0","3282","24.1"
"190948000","0","3282","24.1"
"191158000","0","3282","24.4"
"191368000","0","3282","24.4"
"191579000","0","3282","24.4"
"191986000","0","3282","24.4"
"192254000","0","3282","24.4"
"192463000","0","3282","24.4"
"192673000","0","3283","24.4"
"192884000","0","3282","24.4"
"193291000","0","3282","24.4"
"193558000","0","3282","24.7"
"193768000","0","3282","24.7"
"193977000","0","3282","24.7"
"194187000","0","3283","24.7"
"194596000","0","3283","24.7"
"194864000","0","3283","24.7"
"195073000","0","3283","24.7"
"195283000","0","3283","24.7"
"195494000","0","3282","24.7"
"195901000","0","3282","25.0"
"196168000","0","3282","25.0"
"196378000","0","3282","25.0"
"196589000","0","3282","25.0"
"196799000","0","3283","25.0"
"197206000","0","3283","25.0"
"197473000","0","3283","25.0"
"197684000","0","3282","25.0"
"197894000","0","3282","25.3"
"198103000","0","3282","25.3"
"198510000","0","3283","25.3"
"198777000","0","3283","25.3"
"198987000","0","3283","25.3"
"199196000","0","3283","25.3"
"199406000","0","3283","25.3"
"199814000","0","3283","25.3"
"200081000","0","3283","25.3"
"200290000","0","3283","25.6"
"200500000","0","3283","25.6"
"200715000","0","3283","25.6"
"201115000","0","3283","25.6"
"201391000","0","3283","25.6"
"201600000","0","3283","25.6"
"201810000","0","3283","25.6"
"202020000","0","3283","25.6"
"202428000","0","3283","25.6"
"202696000","0","3283","25.9"
"202905000","0","3283","25.9"
"203115000","0","3283","25.9"
"203326000","0","3283","25.9"
"203733000","0","3283","25.9"
"204001000","0","3283","25.9"
"204215000","0","3283","25.9"
"204426000","0","3283","25.9"
"204635000","0","3283","25.9"
"205043000","0","3283","26.1"
"205311000","0","3283","26.1"
"205521000","0","3283","26.1"
"205732000","0","3283","26.1"
"205941000","0","3283","26.1"
"206349000","0","3283","26.1"
"206616000","0","3283","26.1"
"206827000","0","3283","26.1"
"207037000","0","3283","26.4"
"207246000","0","3283","26.4"
"207654000","0","3283","26.4"
"207922000","0","3283","26.4"
"208132000","0","3283","26.4"
"208342000","0","3283","26.4"
"208552000","0","3283","26.4"
"208959000","0","3283","26.4"
"209227000","0","3283","26.4"
"209437000","0","3283","26.7"
"209647000","0","3283","26.7"
"209857000","0","3283","26.7"
"210265000","0","3283","26.7"
"210533000","0","3283","26.7"
"210748000","0","3283","26.7"
"210958000","0","3283","26.7"
"211168000","0","3283","26.7"
"211633000","0","3283","27.0"
"211844000","0","3283","27.0"
"212054000","0","3283","27.0"
"212263000","0","3283","27.0"
"212473000","0","3283","27.0"
"212880000","0","3283","27.0"
"213149000","0","3283","27.0"
"213358000","0","3283","27.0"
"213568000","0","3283","27.0"
"213778000","0","3283","27.0"
"214178000","0","3283","27.3"
"214454000","0","3283","27.3"
"214663000","0","3283","27.3"
"214873000","0","3283","27.3"
"215083000","0","3283","27.3"
"215490000","0","3283","27.3"
"215758000","0","3283","27.3"
"215968000","0","3282","27.3"
"216178000","0","3282","27.6"
"216388000","0","3282","27.6"
"216796000","0","3282","27.6"
"217063000","0","3283","27.6"
"217273000","0","3283","27.6"
"217483000","0","3283","27.6"
"217693000","0","3283","27.6"
"218102000","0","3283","27.6"
"218370000","0","3283","27.9"
"218580000","0","3283","27.9"
"218790000","0","3283","27.9"
"219000000","0","3283","27.9"
"219407000","0","3283","27.9"
"219674000","0","3283","27.9"
"219884000","0","3283","27.9"
"220095000","0","3283","27.9"
"220305000","0","3283","28.2"
"220719000","0","3283","28.2"
"220987000","0","3283","28.2"
"221198000","0","3283","28.2"
"221407000","0","3283","28.2"
"221618000","0","3283","28.2"
"222025000","0","3283","28.2"
"222293000","0","3283","28.2"
"222502000","0","3283","28.5"
"222712000","0","3283","28.5"
"222921000","0","3283","28.5"
"223328000","0","3283","28.5"
"223597000","0","3283","28.5"
"223807000","0","3283","28.5"
"224016000","0","3283","28.5"
"224226000","0","3283","28.5"
"224633000","0","3283","28.5"
"224901000","0","3283","28.8"
"225111000","0","3283","28.8"
"225321000","0","3283","28.8"
"225531000","0","3283","28.8"
"225938000","0","3283","28.8"
"226206000","0","3283","28.8"
"226416000","0","3283","28.8"
"226626000","0","3283","28.8"
"226836000","0","3283","28.8"
"227236000","0","3283","29.0"
"227512000","0","3283","29.0"
"227721000","0","3283","29.0"
"227932000","0","3283","29.0"
"228143000","0","3283","29.0"
"228550000","0","3283","29.0"
"228817000","0","3283","29.0"
"229028000","0","3283","29.0"
"229237000","0","3283","29.0"
"229446000","0","3283","29.3"
"229854000","0","3283","29.3"
"230122000","0","3283","29.3"
"230331000","0","3283","29.3"
"230541000","0","3283","29.3"
"230756000","0","3283","29.3"
"231164000","0","3283","29.3"
"231431000","0","3282","29.3"
"231641000","0","3282","29.6"
"231851000","0","3282","29.6"
"232061000","0","3282","29.6"
"232470000","0","3282","29.6"
"232736000","0","3282","29.6"
"232946000","0","3283","29.6"
"233156000","0","3283","29.6"
"233366000","0","3282","29.6"
"233774000","0","3282","29.6"
"234042000","0","3282","29.9"
"234253000","0","3282","29.9"
"234462000","0","3282","29.9"
"234672000","0","3282","29.9"
"235080000","0","3283","29.9"
"235348000","0","3283","29.9"
"235558000","0","3282","29.9"
"235767000","0","3282","29.9"
"235977000","0","3282","29.9"
"236384000","0","3282","30.2"
"236653000","0","3282","30.2"
"236863000","0","3282","30.2"
"237073000","0","3282","30.2"
"237282000","0","3282","30.2"
"237690000","0","3282","30.2"
"237958000","0","3282","30.2"
"238167000","0","3282","30.2"
"238377000","0","3282","30.5"
"238587000","0","3282","30.5"
"238994000","0","3282","30.5"
"239262000","0","3282","30.5"
"239472000","0","3282","30.5"
"239682000","0","3282","30.5"
"239892000","0","3282","30.5"
"240292000","0","3282","30.5"
"240567000","0","3282","30.5"
"240783000","0","3282","30.8"
"240992000","0","3282","30.8"
"241202000","0","3282","30.8"
"241667000","0","3282","30.8"
"241878000","0","3282","30.8"
"242087000","0","3282","30.8"
"242297000","0","3282","30.8"
"242508000","0","3282","30.8"
"242973000","0","3282","31.1"
