Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"1308238000","190400","3283","818.2"
"1308448000","190400","3283","818.2"
"1308856000","190400","3283","818.5"
"1309123000","190400","3283","818.5"
"1309333000","190400","3283","818.9"
"1309543000","190400","3283","818.9"
"1309758000","190400","3283","819.3"
"1310165000","190400","3283","819.3"
"1310434000","190400","3283","819.6"
"1310644000","190400","3283","819.6"
"1310853000","190400","3283","819.6"
"1311063000","190400","3283","820.0"
"1311471000","190400","3283","820.4"
"1311738000","190400","3283","820.4"
"1311948000","190400","3283","820.4"
"1312158000","190400","3283","820.8"
"1312368000","190400","3283","820.8"
"1312776000","190400","3283","821.1"
"1313043000","190400","3283","821.1"
"1313253000","190400","3283","821.5"
"1313464000","190400","3283","821.5"
"1313674000","190400","3283","821.5"
"1314082000","190400","3283","821.9"
"1314350000","190400","3283","821.9"
"1314560000","190400","3283","822.3"
"1314770000","190400","3283","822.3"
"1314980000","190400","3283","822.6"
"1315387000","190400","3283","822.6"
"1315655000","190400","3283","823.0"
"1315866000","190400","3283","823.0"
"1316076000","190400","3283","823.0"
"1316286000","190400","3283","823.4"
"1316693000","190400","3283","823.4"
"1316960000","190400","3282","823.7"
"1317170000","190400","3282","823.7"
"1317380000","190400","3283","824.1"
"1317591000","190400","3283","824.1"
"1317999000","190400","3283","824.1"
"1318268000","190400","3283","824.5"
"1318478000","190400","3283","824.5"
"1318688000","190400","3283","824.9"
"1318899000","190400","3283","824.9"
"1319306000","190400","3283","825.2"
"1319574000","190400","3283","825.2"
"1319789000","190400","3283","825.2"
"1319999000","190400","3283","825.6"
"1320210000","190400","3283","825.6"
"1320675000","190400","3283","826.0"
"1320885000","190400","3283","826.0"
"1321095000","190400","3283","826.3"
"1321305000","190400","3283","826.3"
"1321514000","190400","3283","826.3"
"1321923000","190400","3283","826.7"
"1322190000","190400","3283","826.7"
"1322402000","190400","3283","827.1"
"1322611000","190400","3283","827.1"
"1322822000","190400","3283","827.1"
"1323287000","190400","3283","827.4"
"1323497000","190400","3283","827.8"
"1323708000","190400","3283","827.8"
"1323917000","190400","3283","827.8"
"1324127000","190400","3283","828.2"
"1324535000","190400","3283","828.2"
"1324803000","190400","3283","828.6"
"1325013000","190400","3283","828.6"
"1325223000","190400","3283","828.6"
"1325434000","190400","3283","828.9"
"1325841000","190400","3283","828.9"
"1326109000","190400","3283","829.3"
"1326319000","190400","3283","829.3"
"1326529000","190400","3283","829.7"
"1326739000","190400","3283","829.7"
"1327146000","190400","3283","830.1"
"1327414000","190400","3283","830.1"
"1327624000","190400","3283","830.4"
"1327833000","190400","3283","830.4"
"1328044000","190400","3283","830.4"
"1328451000","190400","3283","830.8"
"1328720000","190400","3283","830.8"
"1328930000","190400","3283","831.2"
"1329139000","190400","3283","831.2"
"1329349000","190400","3283","831.2"
"1329763000","190400","3283","831.5"
"1330031000","190400","3283","831.9"
"1330240000","190400","3283","831.9"
"1330450000","190400","3283","831.9"
"1330661000","190400","3283","832.3"
"1331068000","190400","3283","832.3"
"1331337000","190400","3283","832.7"
"1331547000","190400","3283","832.7"
"1331757000","190400","3283","833.1"
"1331967000","190400","3283","833.1"
"1332375000","190400","3283","833.4"
"1332642000","190400","3283","833.4"
"1332853000","190400","3283","833.8"
"1333063000","190400","3283","833.8"
"1333273000","190400","3282","833.8"
"1333680000","190400","3282","834.2"
"1333948000","190400","3282","834.2"
"1334156000","190400","3282","834.5"
"1334367000","190400","3282","834.5"
"1334577000","190400","3282","834.5"
"1334985000","190400","3282","834.9"
"1335251000","190400","3282","835.3"
"1335461000","190400","3282","835.3"
"1335671000","190400","3282","835.3"
"1335881000","190400","3282","835.7"
"1336289000","190400","3282","835.7"
"1336556000","190400","3282","836.0"
"1336767000","190400","3282","836.0"
"1336976000","190400","3282","836.0"
"1337187000","190400","3282","836.4"
"1337594000","190400","3282","836.4"
"1337862000","190400","3282","836.8"
"1338072000","190400","3282","836.8"
"1338281000","190400","3282","837.2"
"1338491000","190400","3282","837.2"
"1338899000","190400","3282","837.5"
"1339167000","190400","3282","837.5"
"1339377000","190400","3282","837.5"
"1339587000","190400","3282","837.9"
"1339808000","190400","3282","837.9"
"1340216000","190400","3282","838.3"
"1340483000","190400","3282","838.3"
"1340693000","190400","3282","838.6"
"1340903000","190400","3282","838.6"
"1341113000","190400","3282","838.6"
"1341520000","190400","3282","839.0"
"1341788000","190400","3282","839.0"
"1341997000","190400","3282","839.4"
"1342207000","190400","3282","839.4"
"1342417000","190400","3282","839.4"
"1342825000","190400","3282","839.7"
"1343092000","190400","3282","840.1"
"1343301000","190400","3282","840.1"
"1343512000","190400","3282","840.1"
"1343722000","190400","3282","840.5"
"1344130000","190400","3282","840.5"
"1344398000","190400","3282","840.9"
"1344608000","190400","3282","840.9"
"1344818000","190400","3282","840.9"
"1345027000","190400","3282","841.2"
"1345435000","190400","3282","841.2"
"1345703000","190400","3282","841.6"
"1345913000","190400","3282","841.6"
"1346122000","190400","3282","842.0"
"1346332000","190400","3282","842.0"
"1346739000","190400","3282","842.4"
"1347008000","190400","3282","842.4"
"1347218000","190400","3282","842.4"
"1347429000","190400","3282","842.7"
"1347639000","190400","3282","842.7"
"1348046000","190400","3282","843.1"
"1348314000","190400","3282","843.1"
"1348524000","190400","3282","843.5"
"1348734000","190400","3282","843.5"
"1348945000","190400","3282","843.5"
"1349352000","190400","3282","843.8"
"1349620000","190400","3282","844.2"
"1349836000","190400","3282","844.2"
"1350046000","190400","3282","844.2"
"1350256000","189300","3282","844.6"
"1350663000","189300","3282","844.6"
"1350930000","189300","3282","845.0"
"1351139000","189300","3282","845.0"
"1351349000","189300","3282","845.3"
"1351560000","189300","3282","845.3"
"1351968000","189300","3282","845.7"
"1352235000","189300","3282","845.7"
"1352445000","189300","3282","845.7"
"1352656000","189300","3282","846.1"
"1352866000","189300","3282","846.1"
"1353274000","189300","3282","846.5"
"1353542000","189300","3282","846.5"
"1353753000","189300","3282","846.8"
"1353962000","189300","3282","846.8"
"1354172000","189300","3282","846.8"
"1354579000","189300","3282","847.2"
"1354846000","189300","3282","847.2"
"1355056000","189300","3282","847.6"
"1355265000","189300","3282","847.6"
"1355475000","189300","3282","848.0"
"1355882000","189300","3283","848.0"
"1356150000","189300","3283","848.3"
"1356360000","189300","3282","848.3"
"1356570000","189300","3282","848.3"
"1356781000","189300","3282","848.7"
"1357188000","189300","3282","848.7"
"1357456000","189300","3282","849.1"
"1357667000","189300","3282","849.1"
"1357877000","189300","3282","849.1"
"1358088000","189300","3282","849.4"
"1358495000","189300","3283","849.8"
"1358762000","189300","3283","849.8"
"1358971000","189300","3282","849.8"
"1359181000","189300","3283","850.2"
"1359390000","189300","3283","850.2"
"1359804000","189300","3283","850.6"
"1360071000","189300","3283","850.6"
"1360281000","189300","3283","850.6"
"1360491000","189300","3283","850.9"
"1360701000","189300","3283","850.9"
"1361109000","189300","3283","851.3"
"1361376000","189300","3283","851.3"
"1361586000","189300","3283","851.7"
"1361796000","189300","3283","851.7"
"1362005000","189300","3283","851.7"
"1362412000","189300","3283","852.0"
"1362681000","189300","3282","852.0"
"1362890000","189300","3282","852.4"
"1363099000","189300","3282","852.4"
"1363310000","189300","3282","852.4"
"1363717000","189300","3282","852.8"
"1363985000","189300","3282","853.2"
"1364195000","189300","3283","853.2"
"1364405000","189300","3283","853.2"
"1364615000","189300","3283","853.5"
"1365022000","189300","3282","853.5"
"1365290000","189300","3283","853.9"
"1365501000","189300","3283","853.9"
"1365710000","189300","3282","853.9"
"1365920000","189300","3283","854.3"
"1366327000","189300","3282","854.3"
"1366594000","189300","3282","854.6"
"1366804000","189300","3282","854.6"
"1367013000","189300","3282","855.0"
"1367223000","189300","3282","855.0"
"1367631000","189300","3283","855.4"
"1367898000","189300","3283","855.4"
"1368108000","189300","3282","855.4"
"1368319000","189300","3283","855.8"
"1368529000","189300","3282","855.8"
"1368936000","189300","3282","856.1"
"1369204000","189300","3282","856.1"
"1369415000","189300","3282","856.5"
"1369625000","189300","3282","856.5"
"1369840000","189300","3282","856.5"
"1370247000","189300","3282","856.9"
"1370515000","189300","3282","857.3"
"1370725000","189300","3282","857.3"
"1370935000","189300","3282","857.3"
"1371144000","189300","3283","857.6"
"1371552000","189300","3282","857.6"
"1371819000","189300","3282","858.0"
"1372028000","189300","3282","858.0"
"1372238000","189300","3282","858.4"
"1372449000","189300","3282","858.4"
"1372856000","189300","3282","858.8"
"1373123000","189300","3282","858.8"
"1373334000","189300","3282","858.8"
"1373544000","189300","3282","859.1"
"1373753000","189300","3282","859.1"
"1374162000","189300","3282","859.5"
"1374429000","189300","3282","859.5"
"1374639000","189300","3282","859.9"
"1374849000","189300","3282","859.9"
"1375058000","189300","3282","859.9"
"1375465000","189300","3282","860.2"
"1375733000","189300","3282","860.2"
"1375944000","189300","3282","860.6"
"1376154000","189300","3282","860.6"
"1376364000","189300","3283","861.0"
"1376772000","189300","3283","861.0"
"1377040000","189300","3283","861.4"
"1377250000","189300","3283","861.4"
"1377460000","189300","3282","861.4"
"1377669000","189300","3282","861.7"
"1378078000","189300","3282","861.7"
"1378346000","189300","3282","862.1"
"1378555000","189300","3282","862.1"
"1378766000","189300","3282","862.1"
"1378976000","189300","3282","862.5"
"1379383000","189300","3282","862.5"
"1379651000","189300","3282","862.8"
"1379866000","189300","3282","862.8"
"1380076000","189300","3282","863.2"
"1380285000","189300","3282","863.2"
"1380693000","189300","3282","863.6"
"1380962000","189300","3283","863.6"
"1381171000","189300","3283","863.6"
"1381382000","189300","3283","864.0"
"1381593000","189300","3283","864.0"
"1382005000","189300","3283","864.3"
"1382272000","189300","3283","864.3"
"1382483000","189300","3282","864.3"
"1382693000","189300","3282","864.7"
"1382903000","189300","3283","864.7"
"1383310000","189300","3283","865.1"
"1383578000","189300","3283","865.1"
"1383788000","189300","3283","865.4"
"1383998000","189300","3283","865.4"
"1384209000","189300","3283","865.4"
"1384617000","189300","3283","865.8"
"1384885000","189300","3283","865.8"
"1385095000","189300","3283","866.2"
"1385305000","189300","3282","866.2"
"1385514000","189300","3282","866.6"
"1385922000","189300","3282","866.6"
"1386190000","189300","3282","866.9"
"1386400000","189300","3283","866.9"
"1386610000","189300","3282","866.9"
"1386819000","189300","3283","867.3"
"1387227000","189300","3282","867.3"
"1387494000","189300","3283","867.7"
"1387704000","189300","3282","867.7"
"1387914000","189300","3282","868.1"
"1388124000","189300","3283","868.1"
"1388532000","189300","3283","868.4"
"1388800000","189300","3283","868.4"
"1389009000","189300","3283","868.4"
"1389220000","189300","3283","868.8"
"1389429000","189300","3283","868.8"
"1389843000","189300","3283","869.2"
"1390110000","189300","3283","869.2"
"1390320000","189300","3283","869.5"
"1390531000","189300","3283","869.5"
"1390740000","189300","3283","869.5"
"1391148000","189300","3283","869.9"
"1391416000","189300","3283","870.3"
"1391626000","189300","3283","870.3"
"1391836000","189300","3283","870.3"
"1392046000","189300","3283","870.7"
"1392453000","189300","3283","870.7"
"1392720000","189300","3283","871.0"
"1392930000","189300","3283","871.0"
"1393140000","189300","3283","871.4"
"1393350000","189300","3283","871.4"
"1393758000","189300","3282","871.8"
"1394025000","189300","3282","871.8"
"1394235000","189300","3282","871.8"
"1394446000","189300","3282","872.2"
"1394656000","189300","3282","872.2"
"1395063000","189300","3282","872.5"
"1395330000","189300","3282","872.5"
"1395541000","189300","3283","872.9"
"1395751000","189300","3283","872.9"
"1395961000","189300","3283","872.9"
"1396368000","189300","3282","873.3"
"1396636000","189300","3282","873.3"
"1396846000","189300","3282","873.6"
"1397056000","189300","3282","873.6"
"1397266000","189300","3283","873.6"
"1397674000","189300","3283","874.0"
"1397941000","189300","3283","874.4"
"1398152000","189300","3283","874.4"
"1398362000","189300","3283","874.4"
"1398572000","189300","3283","874.8"
"1398980000","189300","3283","874.8"
"1399248000","189300","3283","875.1"
"1399458000","189300","3283","875.1"
"1399668000","189300","3283","875.1"
"1399882000","189300","3283","875.5"
"1400290000","189300","3283","875.5"
"1400558000","189300","3283","875.9"
"1400767000","189300","3283","875.9"
"1400976000","189300","3283","876.3"
"1401187000","189300","3283","876.3"
"1401594000","189300","3283","876.6"
"1401863000","189300","3283","876.6"
"1402073000","189300","3282","876.6"
"1402282000","189300","3282","877.0"
"1402492000","189300","3282","877.0"
"1402899000","189300","3282","877.4"
"1403166000","189300","3282","877.4"
"1403378000","189300","3282","877.7"
"1403587000","189300","3282","877.7"
"1403798000","189300","3283","877.7"
"1404205000","189300","3282","878.1"
"1404474000","189300","3282","878.1"
"1404684000","189300","3282","878.5"
"1404894000","189300","3283","878.5"
"1405104000","189300","3282","878.5"
"1405512000","189300","3283","878.8"
"1405780000","189300","3283","878.8"
"1405990000","189300","3283","879.2"
"1406199000","189300","3283","879.2"
"1406410000","189300","3283","879.6"
"1406818000","189300","3283","879.6"
"1407086000","189300","3283","880.0"
"1407296000","189300","3283","880.0"
"1407506000","189300","3283","880.0"
"1407715000","189300","3283","880.3"
"1408123000","189300","3283","880.7"
"1408391000","189300","3283","880.7"
"1408601000","189300","3283","880.7"
"1408810000","189300","3283","881.1"
"1409021000","189300","3283","881.1"
"1409429000","189300","3283","881.5"
"1409697000","189300","3283","881.5"
"1409913000","189300","3283","881.8"
"1410122000","189300","3283","881.8"
"1410333000","189300","3283","881.8"
"1410740000","189300","3283","882.2"
"1411008000","189300","3283","882.6"
"1411218000","189300","3283","882.6"
"1411428000","189300","3283","882.6"
"1411639000","189300","3283","883.0"
"1412047000","189300","3283","883.0"
"1412315000","189300","3283","883.3"
"1412525000","189300","3283","883.3"
"1412736000","189300","3283","883.7"
"1412946000","189300","3283","883.7"
"1413354000","189300","3283","884.1"
"1413621000","189300","3283","884.1"
"1413831000","189300","3283","884.1"
"1414041000","189300","3283","884.4"
"1414250000","189300","3283","884.4"
"1414657000","189300","3283","884.8"
"1414926000","189300","3283","884.8"
"1415136000","189300","3283","885.2"
"1415346000","189300","3283","885.2"
"1415555000","189300","3283","885.2"
"1415964000","189300","3283","885.6"
"1416232000","189300","3283","885.6"
"1416442000","189300","3283","885.9"
"1416651000","189300","3283","885.9"
"1416862000","189300","3283","885.9"
"1417269000","189300","3283","886.3"
"1417537000","189300","3283","886.7"
"1417746000","189300","3283","886.7"
"1417957000","189300","3283","886.7"
"1418167000","189300","3283","887.1"
"1418575000","189300","3283","887.1"
"1418842000","189300","3283","887.4"
"1419053000","189300","3283","887.4"
"1419262000","189300","3283","887.4"
"1419472000","189300","3283","887.8"
"1419886000","189300","3283","887.8"
"1420153000","189300","3283","888.2"
"1420363000","189300","3283","888.2"
"1420574000","189300","3283","888.5"
"1420784000","189300","3283","888.5"
"1421191000","189300","3283","888.9"
"1421458000","189300","3283","888.9"
"1421669000","189300","3283","888.9"
"1421879000","189300","3283","889.3"
"1422088000","189300","3283","889.3"
"1422496000","189300","3283","889.7"
"1422763000","189300","3283","889.7"
"1422973000","189300","3283","890.0"
"1423182000","189300","3283","890.0"
"1423393000","189300","3283","890.0"
"1423806000","189300","3283","890.4"
"1424074000","189300","3283","890.4"
"1424284000","189300","3283","890.8"
"1424494000","189300","3283","890.8"
"1424704000","189300","3283","890.8"
"1425110000","189300","3283","891.1"
"1425378000","189300","3283","891.1"
"1425589000","188700","3283","891.5"
"1425799000","188700","3283","891.5"
"1426009000","188700","3283","891.9"
"1426417000","188700","3283","891.9"
"1426685000","188700","3283","892.3"
"1426896000","188700","3283","892.3"
"1427105000","188700","3283","892.3"
"1427315000","188700","3283","892.6"
"1427724000","188700","3283","892.6"
"1427991000","188700","3283","893.0"
"1428201000","188700","3283","893.0"
"1428412000","188700","3283","893.4"
"1428622000","188700","3283","893.4"
"1429029000","188700","3283","893.8"
"1429296000","188700","3283","893.8"
"1429506000","188700","3283","894.1"
"1429715000","188700","3283","894.1"
"1429930000","188700","3283","894.1"
"1430338000","188700","3283","894.5"
"1430606000","188700","3283","894.5"
"1430816000","188700","3283","894.9"
"1431026000","188700","3283","894.9"
"1431235000","188700","3283","895.3"
"1431644000","188700","3283","895.3"
"1431911000","188700","3283","895.6"
"1432121000","188700","3283","895.6"
"1432330000","188700","3283","895.6"
"1432541000","188700","3283","896.0"
"1432949000","188700","3283","896.0"
"1433217000","188700","3283","896.4"
"1433427000","188700","3283","896.4"
"1433637000","188700","3283","896.7"
"1433847000","188700","3283","896.7"
"1434254000","188700","3283","897.1"
"1434521000","188700","3283","897.1"
"1434730000","188700","3283","897.1"
"1434941000","188700","3283","897.5"
"1435152000","188700","3283","897.5"
"1435559000","188700","3284","897.9"
"1435827000","188700","3284","897.9"
"1436037000","188700","3283","898.2"
"1436248000","188700","3283","898.2"
"1436458000","188700","3283","898.2"
"1436865000","188700","3283","898.6"
"1437133000","188700","3283","898.6"
"1437343000","188700","3283","899.0"
"1437553000","188700","3283","899.0"
"1437762000","188700","3284","899.0"
"1438170000","188700","3284","899.3"
"1438438000","188700","3284","899.7"
"1438648000","188700","3284","899.7"
"1438858000","188700","3283","899.7"
"1439068000","188700","3283","900.1"
"1439476000","188700","3283","900.1"
"1439749000","188700","3283","900.5"
"1439959000","188700","3283","900.5"
"1440169000","188700","3283","900.5"
"1440378000","188700","3283","900.8"
"1440786000","188700","3283","900.8"
"1441054000","188700","3283","901.2"
"1441264000","188700","3283","901.2"
"1441475000","188700","3283","901.6"
"1441685000","188700","3283","901.6"
"1442092000","188700","3283","901.9"
"1442360000","188700","3283","901.9"
"1442570000","188700","3283","901.9"
"1442779000","188700","3283","902.3"
"1442989000","188700","3283","902.3"
"1443397000","188700","3283","902.7"
"1443666000","188700","3283","902.7"
"1443875000","188700","3283","903.1"
"1444085000","188700","3283","903.1"
"1444295000","188700","3283","903.1"
"1444704000","188700","3283","903.4"
"1444971000","188700","3283","903.4"
"1445181000","188700","3283","903.8"
"1445390000","188700","3283","903.8"
"1445601000","188700","3283","903.8"
"1446007000","188700","3283","904.2"
"1446275000","188700","3283","904.6"
"1446485000","188700","3283","904.6"
"1446695000","188700","3283","904.6"
"1446905000","188700","3283","904.9"
"1447312000","188700","3283","904.9"
"1447522000","188700","3283","905.3"
"1447789000","188700","3283","905.3"
"1447999000","188700","3283","905.7"
"1448210000","188700","3283","905.7"
"1448617000","188700","3283","906.0"
"1448828000","188700","3283","906.0"
"1449096000","188700","3283","906.0"
"1449306000","188700","3283","906.4"
"1449515000","188700","3283","906.4"
"1449929000","188700","3283","906.8"
"1450196000","188700","3283","906.8"
"1450407000","188700","3283","907.2"
"1450617000","188700","3283","907.2"
"1450826000","188700","3283","907.2"
"1451234000","188700","3283","907.5"
"1451502000","188700","3283","907.9"
"1451713000","188700","3283","907.9"
"1451922000","188700","3283","907.9"
"1452132000","188700","3283","908.3"
"1452540000","188700","3283","908.3"
"1452807000","188700","3283","908.7"
"1453017000","188700","3283","908.7"
"1453227000","188700","3283","909.0"
"1453436000","188700","3283","909.0"
"1453845000","188700","3283","909.4"
"1454113000","188700","3283","909.4"
"1454323000","188700","3283","909.4"
"1454533000","188700","3283","909.8"
"1454743000","188700","3283","909.8"
"1455150000","188700","3283","910.1"
"1455418000","188700","3282","910.1"
"1455628000","188700","3283","910.5"
"1455838000","188700","3283","910.5"
"1456048000","188700","3283","910.5"
"1456455000","188700","3282","910.9"
"1456722000","188700","3282","910.9"
"1456931000","188700","3282","911.3"
"1457141000","188700","3282","911.3"
"1457351000","188700","3282","911.3"
"1457759000","188700","3282","911.6"
"1458026000","188700","3282","912.0"
"1458236000","188700","3282","912.0"
"1458446000","188700","3282","912.0"
"1458656000","188700","3282","912.4"
"1459063000","188700","3283","912.4"
"1459331000","188700","3283","912.8"
"1459540000","188700","3283","912.8"
"1459755000","188700","3283","912.8"
"1459964000","188700","3283","913.1"
"1460371000","188700","3283","913.1"
"1460639000","188700","3283","913.5"
"1460848000","188700","3283","913.5"
"1461058000","188700","3283","913.9"
"1461267000","188700","3282","913.9"
"1461675000","188700","3283","914.2"
"1461943000","188700","3283","914.2"
"1462153000","188700","3283","914.2"
"1462364000","188700","3283","914.6"
"1462574000","188700","3283","914.6"
"1462981000","188700","3283","915.0"
"1463248000","188700","3283","915.0"
"1463459000","188700","3283","915.4"
"1463668000","188700","3283","915.4"
"1463878000","188700","3283","915.4"
"1464286000","188700","3283","915.7"
"1464553000","188700","3283","915.7"
"1464762000","188700","3283","916.1"
"1464973000","188700","3283","916.1"
"1465183000","188700","3283","916.1"
"1465596000","188700","3283","916.5"
"1465863000","188700","3283","916.5"
"1466073000","188700","3283","916.8"
"1466283000","188700","3283","916.8"
"1466492000","188700","3283","917.2"
"1466900000","188700","3283","917.2"
"1467168000","188700","3283","917.6"
"1467378000","188700","3283","917.6"
"1467588000","188700","3283","917.6"
"1467798000","188700","3283","918.0"
"1468205000","188700","3282","918.0"
"1468473000","188700","3282","918.3"
"1468682000","188700","3282","918.3"
"1468892000","188700","3282","918.7"
"1469103000","188700","3282","918.7"
"1469510000","188700","3282","919.1"
"1469784000","188700","3282","919.1"
"1469993000","188700","3282","919.5"
"1470204000","188700","3283","919.5"
"1470413000","188700","3283","919.5"
"1470821000","188700","3283","919.8"
"1471088000","188700","3282","919.8"
"1471299000","188700","3282","920.2"
"1471509000","188700","3282","920.2"
"1471719000","188700","3282","920.6"
"1472127000","188700","3282","920.6"
"1472395000","188700","3282","920.9"
"1472605000","188700","3282","920.9"
"1472814000","188700","3282","920.9"
"1473025000","188700","3282","921.3"
"1473433000","188700","3282","921.3"
"1473700000","188700","3283","921.7"
"1473910000","188700","3283","921.7"
"1474120000","188700","3283","922.1"
"1474330000","188700","3283","922.1"
"1474738000","188700","3282","922.4"
"1475006000","188700","3282","922.4"
"1475216000","188700","3282","922.4"
"1475426000","188700","3282","922.8"
"1475635000","188700","3282","922.8"
"1476101000","188700","3282","923.2"
"1476311000","188700","3282","923.2"
"1476521000","188700","3282","923.6"
"1476730000","188700","3282","923.6"
"1476939000","188700","3282","923.6"
"1477346000","188700","3282","923.9"
"1477614000","188700","3282","923.9"
"1477825000","188700","3282","924.3"
"1478035000","188700","3282","924.3"
"1478245000","188700","3282","924.3"
"1478653000","188700","3282","924.7"
"1478920000","188700","3282","925.0"
"1479130000","188700","3282","925.0"
"1479341000","188700","3282","925.0"
"1479551000","188700","3282","925.4"
"1479964000","188700","3282","925.4"
"1480233000","188700","3282","925.8"
"1480444000","188700","3282","925.8"
"1480654000","188700","3282","925.8"
"1480863000","188700","3282","926.2"
"1481270000","188700","3282","926.2"
"1481537000","188700","3282","926.5"
"1481747000","188700","3282","926.5"
"1481956000","188700","3282","926.9"
"1482165000","188700","3282","926.9"
"1482574000","188700","3282","927.3"
"1482841000","188700","3282","927.3"
"1483051000","188700","3282","927.3"
"1483262000","188700","3282","927.6"
"1483472000","188700","3282","927.6"
"1483937000","188700","3282","928.0"
"1484147000","188700","3282","928.0"
"1484357000","188700","3283","928.4"
"1484567000","188700","3283","928.4"
"1484777000","188700","3282","928.4"
"1485184000","188700","3283","928.8"
"1485451000","188700","3282","928.8"
"1485662000","188700","3282","929.1"
"1485872000","188700","3282","929.1"
"1486082000","188700","3282","929.1"
"1486489000","188700","3282","929.5"
"1486757000","188700","3282","929.9"
"1486967000","188700","3282","929.9"
"1487177000","188700","3282","929.9"
"1487387000","188700","3282","930.3"
"1487794000","188700","3282","930.3"
"1488063000","188700","3282","930.6"
"1488272000","188700","3282","930.6"
"1488483000","188700","3282","931.0"
"1488693000","188700","3282","931.0"
"1489099000","188700","3283","931.4"
"1489366000","188700","3283","931.4"
"1489577000","188700","3282","931.4"
"1489791000","188700","3282","931.7"
"1490000000","188700","3282","931.7"
"1490407000","188700","3283","932.1"
"1490675000","188700","3283","932.1"
"1490885000","188700","3283","932.5"
"1491095000","188700","3283","932.5"
"1491305000","188700","3283","932.5"
"1491712000","188700","3283","932.9"
"1491980000","188700","3283","933.2"
"1492190000","188700","3283","933.2"
"1492400000","188700","3283","933.2"
"1492611000","188700","3283","933.6"
"1493018000","188700","3283","933.6"
"1493287000","188700","3283","934.0"
"1493497000","188700","3283","934.0"
"1493707000","188700","3283","934.4"
"1493917000","188700","3283","934.4"
"1494325000","188700","3283","934.7"
"1494592000","188700","3283","934.7"
"1494802000","188700","3283","934.7"
"1495012000","188700","3283","935.1"
"1495223000","188700","3283","935.1"
"1495630000","188700","3283","935.5"
"1495898000","188700","3283","935.5"
"1496109000","188700","3283","935.8"
"1496319000","188700","3283","935.8"
"1496529000","188700","3283","935.8"
"1496937000","188700","3283","936.2"
"1497204000","188700","3283","936.2"
"1497415000","188700","3283","936.6"
"1497625000","188700","3283","936.6"
"1497835000","188700","3283","936.6"
"1498243000","188700","3283","936.9"
"1498511000","188700","3283","937.3"
"1498720000","188700","3283","937.3"
"1498930000","188700","3283","937.3"
"1499140000","188700","3283","937.7"
"1499547000","188700","3283","937.7"
"1499820000","188700","3283","938.1"
"1500030000","188700","3283","938.1"
"1500240000","188700","3283","938.1"
"1500450000","190000","3283","938.4"
"1500857000","190000","3283","938.4"
"1501126000","190000","3283","938.8"
"1501336000","190000","3283","938.8"
"1501546000","190000","3283","938.8"
"1501756000","190000","3283","939.2"
"1502163000","190000","3283","939.6"
"1502431000","190000","3283","939.6"
"1502640000","190000","3283","939.6"
"1502850000","190000","3283","939.9"
"1503061000","190000","3283","939.9"
"1503468000","190000","3283","940.3"
"1503735000","190000","3283","940.3"
"1503946000","190000","3283","940.3"
"1504156000","190000","3283","940.7"
"1504366000","190000","3283","940.7"
"1504774000","190000","3283","941.0"
"1505042000","190000","3283","941.0"
"1505253000","190000","3283","941.4"
"1505463000","190000","3283","941.4"
"1505673000","190000","3283","941.4"
"1506080000","190000","3283","941.8"
"1506347000","190000","3283","941.8"
"1506558000","190000","3283","942.2"
"1506768000","190000","3283","942.2"
"1506978000","190000","3283","942.2"
"1507385000","190000","3283","942.5"
"1507657000","190000","3283","942.9"
"1507868000","190000","3283","942.9"
"1508078000","190000","3283","942.9"
"1508288000","190000","3283","943.3"
"1508696000","190000","3283","943.3"
"1508963000","190000","3283","943.7"
"1509173000","190000","3283","943.7"
"1509383000","190000","3283","944.0"
"1509593000","190000","3283","944.0"
"1510005000","190000","3283","944.4"
"1510273000","190000","3283","944.4"
"1510483000","190000","3283","944.8"
"1510693000","190000","3283","944.8"
"1510903000","190000","3283","944.8"
"1511310000","190000","3283","945.1"
"1511578000","190000","3283","945.1"
"1511788000","190000","3283","945.5"
"1511998000","190000","3283","945.5"
"1512208000","190000","3283","945.9"
"1512616000","190000","3283","945.9"
"1512884000","190000","3283","946.3"
"1513094000","190000","3283","946.3"
"1513305000","190000","3283","946.3"
"1513514000","190000","3283","946.6"
"1513922000","190000","3283","947.0"
"1514190000","190000","3283","947.0"
"1514401000","190000","3283","947.0"
"1514611000","190000","3283","947.4"
"1514822000","190000","3283","947.4"
"1515229000","190000","3283","947.8"
"1515497000","190000","3283","947.8"
"1515707000","190000","3283","947.8"
"1515917000","190000","3283","948.1"
"1516128000","190000","3283","948.1"
"1516535000","190000","3283","948.5"
"1516803000","190000","3283","948.5"
"1517013000","190000","3283","948.9"
"1517223000","190000","3283","948.9"
"1517433000","190000","3283","948.9"
"1517840000","190000","3283","949.2"
"1518108000","190000","3283","949.2"
"1518318000","190000","3283","949.6"
"1518528000","190000","3283","949.6"
"1518738000","190000","3283","950.0"
"1519146000","190000","3283","950.0"
"1519414000","190000","3283","950.4"
"1519624000","190000","3283","950.4"
"1519840000","190000","3283","950.4"
"1520050000","190000","3283","950.7"
"1520457000","190000","3283","950.7"
"1520725000","190000","3283","951.1"
"1520935000","190000","3283","951.1"
"1521145000","190000","3283","951.1"
"1521354000","190000","3283","951.5"
"1521763000","190000","3283","951.5"
"1522032000","190000","3283","951.8"
"1522242000","190000","3283","951.8"
"1522452000","190000","3283","952.2"
